V ,leafValue( IS("/Q6/C") "N" 1 ) (A),leafValue( IS("/Q6/C") "N" 2 ) (A),leafValue( IS("/Q6/C") "N" 3 ) (A),leafValue( IS("/Q6/C") "N" 4 ) (A),leafValue( IS("/Q6/C") "N" 5 ) (A),leafValue( IS("/Q6/C") "N" 6 ) (A),leafValue( IS("/Q6/C") "N" 7 ) (A),leafValue( IS("/Q6/C") "N" 8 ) (A),leafValue( IS("/Q6/C") "N" 9 ) (A),leafValue( IS("/Q6/C") "N" 10 ) (A),leafValue( IS("/Q6/C") "N" 11 ) (A),leafValue( IS("/Q6/C") "N" 12 ) (A),leafValue( IS("/Q6/C") "N" 13 ) (A),leafValue( IS("/Q6/C") "N" 14 ) (A),leafValue( IS("/Q6/C") "N" 15 ) (A),leafValue( IS("/Q6/C") "N" 16 ) (A),leafValue( IS("/Q6/C") "N" 17 ) (A),leafValue( IS("/Q6/C") "N" 18 ) (A),leafValue( IS("/Q6/C") "N" 19 ) (A),leafValue( IS("/Q6/C") "N" 20 ) (A),leafValue( IS("/Q6/B") "N" 1 ) (A),leafValue( IS("/Q6/B") "N" 2 ) (A),leafValue( IS("/Q6/B") "N" 3 ) (A),leafValue( IS("/Q6/B") "N" 4 ) (A),leafValue( IS("/Q6/B") "N" 5 ) (A),leafValue( IS("/Q6/B") "N" 6 ) (A),leafValue( IS("/Q6/B") "N" 7 ) (A),leafValue( IS("/Q6/B") "N" 8 ) (A),leafValue( IS("/Q6/B") "N" 9 ) (A),leafValue( IS("/Q6/B") "N" 10 ) (A),leafValue( IS("/Q6/B") "N" 11 ) (A),leafValue( IS("/Q6/B") "N" 12 ) (A),leafValue( IS("/Q6/B") "N" 13 ) (A),leafValue( IS("/Q6/B") "N" 14 ) (A),leafValue( IS("/Q6/B") "N" 15 ) (A),leafValue( IS("/Q6/B") "N" 16 ) (A),leafValue( IS("/Q6/B") "N" 17 ) (A),leafValue( IS("/Q6/B") "N" 18 ) (A),leafValue( IS("/Q6/B") "N" 19 ) (A),leafValue( IS("/Q6/B") "N" 20 ) (A)
2.20000,90.1249E-6,180.250E-6,270.375E-6,360.499E-6,450.624E-6,540.749E-6,630.874E-6,720.999E-6,811.124E-6,901.249E-6,991.373E-6,1.08150E-3,1.17162E-3,1.26175E-3,1.35187E-3,1.44200E-3,1.53212E-3,1.62225E-3,1.71237E-3,1.80250E-3,7.14140E-3,14.2828E-3,21.4242E-3,28.5656E-3,35.7070E-3,42.8484E-3,49.9898E-3,57.1312E-3,64.2726E-3,71.4140E-3,78.5554E-3,85.6968E-3,92.8382E-3,99.9797E-3,107.121E-3,114.262E-3,121.404E-3,128.545E-3,135.687E-3,142.828E-3
2.22000,60.4976E-6,120.995E-6,181.493E-6,241.990E-6,302.488E-6,362.986E-6,423.483E-6,483.981E-6,544.478E-6,604.976E-6,665.474E-6,725.971E-6,786.469E-6,846.967E-6,907.464E-6,967.962E-6,1.02846E-3,1.08896E-3,1.14945E-3,1.20995E-3,7.27399E-3,14.5480E-3,21.8220E-3,29.0960E-3,36.3700E-3,43.6440E-3,50.9179E-3,58.1919E-3,65.4659E-3,72.7399E-3,80.0139E-3,87.2879E-3,94.5619E-3,101.836E-3,109.110E-3,116.384E-3,123.658E-3,130.932E-3,138.206E-3,145.480E-3
2.24000,31.2880E-6,62.5760E-6,93.8639E-6,125.152E-6,156.440E-6,187.728E-6,219.016E-6,250.304E-6,281.592E-6,312.880E-6,344.168E-6,375.456E-6,406.744E-6,438.032E-6,469.320E-6,500.608E-6,531.896E-6,563.184E-6,594.472E-6,625.760E-6,7.40656E-3,14.8131E-3,22.2197E-3,29.6262E-3,37.0328E-3,44.4393E-3,51.8459E-3,59.2525E-3,66.6590E-3,74.0656E-3,81.4721E-3,88.8787E-3,96.2853E-3,103.692E-3,111.098E-3,118.505E-3,125.911E-3,133.318E-3,140.725E-3,148.131E-3
2.26000,2.53550E-6,5.07100E-6,7.60650E-6,10.1420E-6,12.6775E-6,15.2130E-6,17.7485E-6,20.2840E-6,22.8195E-6,25.3550E-6,27.8905E-6,30.4260E-6,32.9615E-6,35.4970E-6,38.0325E-6,40.5680E-6,43.1035E-6,45.6390E-6,48.1745E-6,50.7100E-6,7.53909E-3,15.0782E-3,22.6173E-3,30.1564E-3,37.6955E-3,45.2346E-3,52.7736E-3,60.3127E-3,67.8518E-3,75.3909E-3,82.9300E-3,90.4691E-3,98.0082E-3,105.547E-3,113.086E-3,120.625E-3,128.165E-3,135.704E-3,143.243E-3,150.782E-3
2.28000,-25.8546E-6,-51.7093E-6,-77.5639E-6,-103.419E-6,-129.273E-6,-155.128E-6,-180.983E-6,-206.837E-6,-232.692E-6,-258.547E-6,-284.401E-6,-310.256E-6,-336.110E-6,-361.965E-6,-387.820E-6,-413.674E-6,-439.529E-6,-465.384E-6,-491.238E-6,-517.093E-6,7.67161E-3,15.3432E-3,23.0148E-3,30.6864E-3,38.3581E-3,46.0297E-3,53.7013E-3,61.3729E-3,69.0445E-3,76.7161E-3,84.3877E-3,92.0593E-3,99.7309E-3,107.403E-3,115.074E-3,122.746E-3,130.417E-3,138.089E-3,145.761E-3,153.432E-3
2.30000,-53.9462E-6,-107.892E-6,-161.839E-6,-215.785E-6,-269.731E-6,-323.677E-6,-377.624E-6,-431.570E-6,-485.516E-6,-539.462E-6,-593.409E-6,-647.355E-6,-701.301E-6,-755.247E-6,-809.194E-6,-863.140E-6,-917.086E-6,-971.032E-6,-1.02498E-3,-1.07892E-3,7.80412E-3,15.6082E-3,23.4124E-3,31.2165E-3,39.0206E-3,46.8247E-3,54.6289E-3,62.4330E-3,70.2371E-3,78.0412E-3,85.8453E-3,93.6495E-3,101.454E-3,109.258E-3,117.062E-3,124.866E-3,132.670E-3,140.474E-3,148.278E-3,156.082E-3
2.32000,-81.6819E-6,-163.364E-6,-245.046E-6,-326.728E-6,-408.410E-6,-490.092E-6,-571.774E-6,-653.455E-6,-735.137E-6,-816.819E-6,-898.501E-6,-980.183E-6,-1.06187E-3,-1.14355E-3,-1.22523E-3,-1.30691E-3,-1.38859E-3,-1.47027E-3,-1.55196E-3,-1.63364E-3,7.93662E-3,15.8732E-3,23.8098E-3,31.7465E-3,39.6831E-3,47.6197E-3,55.5563E-3,63.4929E-3,71.4295E-3,79.3662E-3,87.3028E-3,95.2394E-3,103.176E-3,111.113E-3,119.049E-3,126.986E-3,134.922E-3,142.859E-3,150.796E-3,158.732E-3
2.34000,-109.058E-6,-218.116E-6,-327.174E-6,-436.232E-6,-545.290E-6,-654.348E-6,-763.406E-6,-872.464E-6,-981.522E-6,-1.09058E-3,-1.19964E-3,-1.30870E-3,-1.41775E-3,-1.52681E-3,-1.63587E-3,-1.74493E-3,-1.85399E-3,-1.96304E-3,-2.07210E-3,-2.18116E-3,8.06909E-3,16.1382E-3,24.2073E-3,32.2764E-3,40.3454E-3,48.4145E-3,56.4836E-3,64.5527E-3,72.6218E-3,80.6909E-3,88.7600E-3,96.8291E-3,104.898E-3,112.967E-3,121.036E-3,129.105E-3,137.175E-3,145.244E-3,153.313E-3,161.382E-3
2.36000,-136.084E-6,-272.169E-6,-408.253E-6,-544.338E-6,-680.422E-6,-816.507E-6,-952.591E-6,-1.08868E-3,-1.22476E-3,-1.36084E-3,-1.49693E-3,-1.63301E-3,-1.76910E-3,-1.90518E-3,-2.04127E-3,-2.17735E-3,-2.31344E-3,-2.44952E-3,-2.58560E-3,-2.72169E-3,8.20154E-3,16.4031E-3,24.6046E-3,32.8062E-3,41.0077E-3,49.2093E-3,57.4108E-3,65.6123E-3,73.8139E-3,82.0154E-3,90.2170E-3,98.4185E-3,106.620E-3,114.822E-3,123.023E-3,131.225E-3,139.426E-3,147.628E-3,155.829E-3,164.031E-3
2.38000,-162.772E-6,-325.544E-6,-488.316E-6,-651.087E-6,-813.859E-6,-976.631E-6,-1.13940E-3,-1.30217E-3,-1.46495E-3,-1.62772E-3,-1.79049E-3,-1.95326E-3,-2.11603E-3,-2.27881E-3,-2.44158E-3,-2.60435E-3,-2.76712E-3,-2.92989E-3,-3.09267E-3,-3.25544E-3,8.33398E-3,16.6680E-3,25.0019E-3,33.3359E-3,41.6699E-3,50.0039E-3,58.3378E-3,66.6718E-3,75.0058E-3,83.3398E-3,91.6737E-3,100.008E-3,108.342E-3,116.676E-3,125.010E-3,133.344E-3,141.678E-3,150.012E-3,158.346E-3,166.680E-3
2.40000,-189.130E-6,-378.259E-6,-567.389E-6,-756.519E-6,-945.648E-6,-1.13478E-3,-1.32391E-3,-1.51304E-3,-1.70217E-3,-1.89130E-3,-2.08043E-3,-2.26956E-3,-2.45869E-3,-2.64781E-3,-2.83694E-3,-3.02607E-3,-3.21520E-3,-3.40433E-3,-3.59346E-3,-3.78259E-3,8.46639E-3,16.9328E-3,25.3992E-3,33.8656E-3,42.3319E-3,50.7983E-3,59.2647E-3,67.7311E-3,76.1975E-3,84.6639E-3,93.1303E-3,101.597E-3,110.063E-3,118.529E-3,126.996E-3,135.462E-3,143.929E-3,152.395E-3,160.861E-3,169.328E-3
2.42000,-215.167E-6,-430.333E-6,-645.500E-6,-860.666E-6,-1.07583E-3,-1.29100E-3,-1.50617E-3,-1.72133E-3,-1.93650E-3,-2.15167E-3,-2.36683E-3,-2.58200E-3,-2.79717E-3,-3.01233E-3,-3.22750E-3,-3.44267E-3,-3.65783E-3,-3.87300E-3,-4.08817E-3,-4.30333E-3,8.59878E-3,17.1976E-3,25.7964E-3,34.3951E-3,42.9939E-3,51.5927E-3,60.1915E-3,68.7903E-3,77.3891E-3,85.9878E-3,94.5866E-3,103.185E-3,111.784E-3,120.383E-3,128.982E-3,137.581E-3,146.179E-3,154.778E-3,163.377E-3,171.976E-3
2.44000,-240.891E-6,-481.782E-6,-722.673E-6,-963.564E-6,-1.20445E-3,-1.44535E-3,-1.68624E-3,-1.92713E-3,-2.16802E-3,-2.40891E-3,-2.64980E-3,-2.89069E-3,-3.13158E-3,-3.37247E-3,-3.61336E-3,-3.85426E-3,-4.09515E-3,-4.33604E-3,-4.57693E-3,-4.81782E-3,8.73116E-3,17.4623E-3,26.1935E-3,34.9246E-3,43.6558E-3,52.3870E-3,61.1181E-3,69.8493E-3,78.5804E-3,87.3116E-3,96.0428E-3,104.774E-3,113.505E-3,122.236E-3,130.967E-3,139.699E-3,148.430E-3,157.161E-3,165.892E-3,174.623E-3
2.46000,-266.311E-6,-532.621E-6,-798.932E-6,-1.06524E-3,-1.33155E-3,-1.59786E-3,-1.86417E-3,-2.13048E-3,-2.39680E-3,-2.66311E-3,-2.92942E-3,-3.19573E-3,-3.46204E-3,-3.72835E-3,-3.99466E-3,-4.26097E-3,-4.52728E-3,-4.79359E-3,-5.05990E-3,-5.32621E-3,8.86352E-3,17.7270E-3,26.5906E-3,35.4541E-3,44.3176E-3,53.1811E-3,62.0446E-3,70.9081E-3,79.7717E-3,88.6352E-3,97.4987E-3,106.362E-3,115.226E-3,124.089E-3,132.953E-3,141.816E-3,150.680E-3,159.543E-3,168.407E-3,177.270E-3
2.48000,-291.433E-6,-582.866E-6,-874.299E-6,-1.16573E-3,-1.45716E-3,-1.74860E-3,-2.04003E-3,-2.33146E-3,-2.62290E-3,-2.91433E-3,-3.20576E-3,-3.49720E-3,-3.78863E-3,-4.08006E-3,-4.37149E-3,-4.66293E-3,-4.95436E-3,-5.24579E-3,-5.53723E-3,-5.82866E-3,8.99586E-3,17.9917E-3,26.9876E-3,35.9834E-3,44.9793E-3,53.9751E-3,62.9710E-3,71.9668E-3,80.9627E-3,89.9586E-3,98.9544E-3,107.950E-3,116.946E-3,125.942E-3,134.938E-3,143.934E-3,152.930E-3,161.925E-3,170.921E-3,179.917E-3
2.50000,-316.265E-6,-632.530E-6,-948.796E-6,-1.26506E-3,-1.58133E-3,-1.89759E-3,-2.21386E-3,-2.53012E-3,-2.84639E-3,-3.16265E-3,-3.47892E-3,-3.79518E-3,-4.11145E-3,-4.42771E-3,-4.74398E-3,-5.06024E-3,-5.37651E-3,-5.69277E-3,-6.00904E-3,-6.32530E-3,9.12818E-3,18.2564E-3,27.3845E-3,36.5127E-3,45.6409E-3,54.7691E-3,63.8972E-3,73.0254E-3,82.1536E-3,91.2818E-3,100.410E-3,109.538E-3,118.666E-3,127.794E-3,136.923E-3,146.051E-3,155.179E-3,164.307E-3,173.435E-3,182.564E-3
2.52000,-340.814E-6,-681.629E-6,-1.02244E-3,-1.36326E-3,-1.70407E-3,-2.04489E-3,-2.38570E-3,-2.72651E-3,-3.06733E-3,-3.40814E-3,-3.74896E-3,-4.08977E-3,-4.43059E-3,-4.77140E-3,-5.11221E-3,-5.45303E-3,-5.79384E-3,-6.13466E-3,-6.47547E-3,-6.81629E-3,9.26048E-3,18.5210E-3,27.7814E-3,37.0419E-3,46.3024E-3,55.5629E-3,64.8234E-3,74.0838E-3,83.3443E-3,92.6048E-3,101.865E-3,111.126E-3,120.386E-3,129.647E-3,138.907E-3,148.168E-3,157.428E-3,166.689E-3,175.949E-3,185.210E-3
2.54000,-365.087E-6,-730.174E-6,-1.09526E-3,-1.46035E-3,-1.82543E-3,-2.19052E-3,-2.55561E-3,-2.92069E-3,-3.28578E-3,-3.65087E-3,-4.01595E-3,-4.38104E-3,-4.74613E-3,-5.11122E-3,-5.47630E-3,-5.84139E-3,-6.20648E-3,-6.57156E-3,-6.93665E-3,-7.30174E-3,9.39277E-3,18.7855E-3,28.1783E-3,37.5711E-3,46.9638E-3,56.3566E-3,65.7494E-3,75.1421E-3,84.5349E-3,93.9277E-3,103.320E-3,112.713E-3,122.106E-3,131.499E-3,140.891E-3,150.284E-3,159.677E-3,169.070E-3,178.463E-3,187.855E-3
2.56000,-389.089E-6,-778.178E-6,-1.16727E-3,-1.55636E-3,-1.94545E-3,-2.33453E-3,-2.72362E-3,-3.11271E-3,-3.50180E-3,-3.89089E-3,-4.27998E-3,-4.66907E-3,-5.05816E-3,-5.44725E-3,-5.83634E-3,-6.22543E-3,-6.61452E-3,-7.00360E-3,-7.39269E-3,-7.78178E-3,9.52503E-3,19.0501E-3,28.5751E-3,38.1001E-3,47.6252E-3,57.1502E-3,66.6752E-3,76.2003E-3,85.7253E-3,95.2503E-3,104.775E-3,114.300E-3,123.825E-3,133.350E-3,142.876E-3,152.401E-3,161.926E-3,171.451E-3,180.976E-3,190.501E-3
2.58000,-412.827E-6,-825.655E-6,-1.23848E-3,-1.65131E-3,-2.06414E-3,-2.47696E-3,-2.88979E-3,-3.30262E-3,-3.71545E-3,-4.12827E-3,-4.54110E-3,-4.95393E-3,-5.36676E-3,-5.77958E-3,-6.19241E-3,-6.60524E-3,-7.01807E-3,-7.43089E-3,-7.84372E-3,-8.25655E-3,9.65728E-3,19.3146E-3,28.9719E-3,38.6291E-3,48.2864E-3,57.9437E-3,67.6010E-3,77.2583E-3,86.9156E-3,96.5728E-3,106.230E-3,115.887E-3,125.545E-3,135.202E-3,144.859E-3,154.517E-3,164.174E-3,173.831E-3,183.488E-3,193.146E-3
2.60000,-436.308E-6,-872.615E-6,-1.30892E-3,-1.74523E-3,-2.18154E-3,-2.61785E-3,-3.05415E-3,-3.49046E-3,-3.92677E-3,-4.36308E-3,-4.79938E-3,-5.23569E-3,-5.67200E-3,-6.10831E-3,-6.54462E-3,-6.98092E-3,-7.41723E-3,-7.85354E-3,-8.28985E-3,-8.72615E-3,9.78952E-3,19.5790E-3,29.3686E-3,39.1581E-3,48.9476E-3,58.7371E-3,68.5266E-3,78.3162E-3,88.1057E-3,97.8952E-3,107.685E-3,117.474E-3,127.264E-3,137.053E-3,146.843E-3,156.632E-3,166.422E-3,176.211E-3,186.001E-3,195.790E-3
2.62000,-459.536E-6,-919.071E-6,-1.37861E-3,-1.83814E-3,-2.29768E-3,-2.75721E-3,-3.21675E-3,-3.67628E-3,-4.13582E-3,-4.59536E-3,-5.05489E-3,-5.51443E-3,-5.97396E-3,-6.43350E-3,-6.89303E-3,-7.35257E-3,-7.81210E-3,-8.27164E-3,-8.73118E-3,-9.19071E-3,9.92174E-3,19.8435E-3,29.7652E-3,39.6869E-3,49.6087E-3,59.5304E-3,69.4522E-3,79.3739E-3,89.2956E-3,99.2174E-3,109.139E-3,119.061E-3,128.983E-3,138.904E-3,148.826E-3,158.748E-3,168.670E-3,178.591E-3,188.513E-3,198.435E-3
2.64000,-482.517E-6,-965.033E-6,-1.44755E-3,-1.93007E-3,-2.41258E-3,-2.89510E-3,-3.37762E-3,-3.86013E-3,-4.34265E-3,-4.82517E-3,-5.30768E-3,-5.79020E-3,-6.27272E-3,-6.75523E-3,-7.23775E-3,-7.72027E-3,-8.20278E-3,-8.68530E-3,-9.16782E-3,-9.65033E-3,10.0539E-3,20.1079E-3,30.1618E-3,40.2157E-3,50.2697E-3,60.3236E-3,70.3776E-3,80.4315E-3,90.4854E-3,100.539E-3,110.593E-3,120.647E-3,130.701E-3,140.755E-3,150.809E-3,160.863E-3,170.917E-3,180.971E-3,191.025E-3,201.079E-3
2.66000,-505.256E-6,-1.01051E-3,-1.51577E-3,-2.02103E-3,-2.52628E-3,-3.03154E-3,-3.53679E-3,-4.04205E-3,-4.54731E-3,-5.05256E-3,-5.55782E-3,-6.06308E-3,-6.56833E-3,-7.07359E-3,-7.57885E-3,-8.08410E-3,-8.58936E-3,-9.09461E-3,-9.59987E-3,-10.1051E-3,10.1861E-3,20.3722E-3,30.5584E-3,40.7445E-3,50.9306E-3,61.1167E-3,71.3029E-3,81.4890E-3,91.6751E-3,101.861E-3,112.047E-3,122.233E-3,132.420E-3,142.606E-3,152.792E-3,162.978E-3,173.164E-3,183.350E-3,193.536E-3,203.722E-3
2.68000,-527.760E-6,-1.05552E-3,-1.58328E-3,-2.11104E-3,-2.63880E-3,-3.16656E-3,-3.69432E-3,-4.22208E-3,-4.74984E-3,-5.27760E-3,-5.80536E-3,-6.33312E-3,-6.86088E-3,-7.38864E-3,-7.91640E-3,-8.44416E-3,-8.97192E-3,-9.49968E-3,-10.0274E-3,-10.5552E-3,10.3183E-3,20.6366E-3,30.9549E-3,41.2732E-3,51.5915E-3,61.9097E-3,72.2280E-3,82.5463E-3,92.8646E-3,103.183E-3,113.501E-3,123.819E-3,134.138E-3,144.456E-3,154.774E-3,165.093E-3,175.411E-3,185.729E-3,196.048E-3,206.366E-3
2.70000,-550.032E-6,-1.10006E-3,-1.65010E-3,-2.20013E-3,-2.75016E-3,-3.30019E-3,-3.85022E-3,-4.40026E-3,-4.95029E-3,-5.50032E-3,-6.05035E-3,-6.60039E-3,-7.15042E-3,-7.70045E-3,-8.25048E-3,-8.80051E-3,-9.35055E-3,-9.90058E-3,-10.4506E-3,-11.0006E-3,10.4504E-3,20.9009E-3,31.3513E-3,41.8018E-3,52.2522E-3,62.7027E-3,73.1531E-3,83.6035E-3,94.0540E-3,104.504E-3,114.955E-3,125.405E-3,135.856E-3,146.306E-3,156.757E-3,167.207E-3,177.658E-3,188.108E-3,198.558E-3,209.009E-3
2.72000,-572.078E-6,-1.14416E-3,-1.71623E-3,-2.28831E-3,-2.86039E-3,-3.43247E-3,-4.00455E-3,-4.57662E-3,-5.14870E-3,-5.72078E-3,-6.29286E-3,-6.86494E-3,-7.43701E-3,-8.00909E-3,-8.58117E-3,-9.15325E-3,-9.72533E-3,-10.2974E-3,-10.8695E-3,-11.4416E-3,10.5826E-3,21.1652E-3,31.7477E-3,42.3303E-3,52.9129E-3,63.4955E-3,74.0781E-3,84.6606E-3,95.2432E-3,105.826E-3,116.408E-3,126.991E-3,137.574E-3,148.156E-3,158.739E-3,169.321E-3,179.904E-3,190.486E-3,201.069E-3,211.652E-3
2.74000,-593.902E-6,-1.18780E-3,-1.78171E-3,-2.37561E-3,-2.96951E-3,-3.56341E-3,-4.15732E-3,-4.75122E-3,-5.34512E-3,-5.93902E-3,-6.53292E-3,-7.12683E-3,-7.72073E-3,-8.31463E-3,-8.90853E-3,-9.50244E-3,-10.0963E-3,-10.6902E-3,-11.2841E-3,-11.8780E-3,10.7147E-3,21.4294E-3,32.1441E-3,42.8588E-3,53.5735E-3,64.2882E-3,75.0029E-3,85.7176E-3,96.4323E-3,107.147E-3,117.862E-3,128.576E-3,139.291E-3,150.006E-3,160.721E-3,171.435E-3,182.150E-3,192.865E-3,203.579E-3,214.294E-3
2.76000,-615.509E-6,-1.23102E-3,-1.84653E-3,-2.46204E-3,-3.07755E-3,-3.69306E-3,-4.30857E-3,-4.92407E-3,-5.53958E-3,-6.15509E-3,-6.77060E-3,-7.38611E-3,-8.00162E-3,-8.61713E-3,-9.23264E-3,-9.84815E-3,-10.4637E-3,-11.0792E-3,-11.6947E-3,-12.3102E-3,10.8468E-3,21.6936E-3,32.5404E-3,43.3872E-3,54.2340E-3,65.0808E-3,75.9277E-3,86.7745E-3,97.6213E-3,108.468E-3,119.315E-3,130.162E-3,141.009E-3,151.855E-3,162.702E-3,173.549E-3,184.396E-3,195.243E-3,206.089E-3,216.936E-3
2.78000,-636.904E-6,-1.27381E-3,-1.91071E-3,-2.54762E-3,-3.18452E-3,-3.82142E-3,-4.45833E-3,-5.09523E-3,-5.73213E-3,-6.36904E-3,-7.00594E-3,-7.64285E-3,-8.27975E-3,-8.91665E-3,-9.55356E-3,-10.1905E-3,-10.8274E-3,-11.4643E-3,-12.1012E-3,-12.7381E-3,10.9789E-3,21.9578E-3,32.9367E-3,43.9156E-3,54.8945E-3,65.8734E-3,76.8523E-3,87.8312E-3,98.8101E-3,109.789E-3,120.768E-3,131.747E-3,142.726E-3,153.705E-3,164.683E-3,175.662E-3,186.641E-3,197.620E-3,208.599E-3,219.578E-3
2.80000,-658.090E-6,-1.31618E-3,-1.97427E-3,-2.63236E-3,-3.29045E-3,-3.94854E-3,-4.60663E-3,-5.26472E-3,-5.92281E-3,-6.58090E-3,-7.23899E-3,-7.89708E-3,-8.55517E-3,-9.21326E-3,-9.87135E-3,-10.5294E-3,-11.1875E-3,-11.8456E-3,-12.5037E-3,-13.1618E-3,11.1110E-3,22.2220E-3,33.3329E-3,44.4439E-3,55.5549E-3,66.6659E-3,77.7768E-3,88.8878E-3,99.9988E-3,111.110E-3,122.221E-3,133.332E-3,144.443E-3,155.554E-3,166.665E-3,177.776E-3,188.887E-3,199.998E-3,211.109E-3,222.220E-3
2.82000,-679.072E-6,-1.35814E-3,-2.03721E-3,-2.71629E-3,-3.39536E-3,-4.07443E-3,-4.75350E-3,-5.43257E-3,-6.11164E-3,-6.79072E-3,-7.46979E-3,-8.14886E-3,-8.82793E-3,-9.50700E-3,-10.1861E-3,-10.8651E-3,-11.5442E-3,-12.2233E-3,-12.9024E-3,-13.5814E-3,11.2430E-3,22.4861E-3,33.7291E-3,44.9722E-3,56.2152E-3,67.4582E-3,78.7013E-3,89.9443E-3,101.187E-3,112.430E-3,123.673E-3,134.916E-3,146.159E-3,157.403E-3,168.646E-3,179.889E-3,191.132E-3,202.375E-3,213.618E-3,224.861E-3
2.84000,-699.853E-6,-1.39971E-3,-2.09956E-3,-2.79941E-3,-3.49927E-3,-4.19912E-3,-4.89897E-3,-5.59882E-3,-6.29868E-3,-6.99853E-3,-7.69838E-3,-8.39824E-3,-9.09809E-3,-9.79794E-3,-10.4978E-3,-11.1976E-3,-11.8975E-3,-12.5974E-3,-13.2972E-3,-13.9971E-3,11.3751E-3,22.7502E-3,34.1253E-3,45.5003E-3,56.8754E-3,68.2505E-3,79.6256E-3,91.0007E-3,102.376E-3,113.751E-3,125.126E-3,136.501E-3,147.876E-3,159.251E-3,170.626E-3,182.001E-3,193.376E-3,204.752E-3,216.127E-3,227.502E-3
2.86000,-720.438E-6,-1.44088E-3,-2.16131E-3,-2.88175E-3,-3.60219E-3,-4.32263E-3,-5.04307E-3,-5.76351E-3,-6.48394E-3,-7.20438E-3,-7.92482E-3,-8.64526E-3,-9.36570E-3,-10.0861E-3,-10.8066E-3,-11.5270E-3,-12.2474E-3,-12.9679E-3,-13.6883E-3,-14.4088E-3,11.5071E-3,23.0142E-3,34.5214E-3,46.0285E-3,57.5356E-3,69.0427E-3,80.5498E-3,92.0570E-3,103.564E-3,115.071E-3,126.578E-3,138.085E-3,149.593E-3,161.100E-3,172.607E-3,184.114E-3,195.621E-3,207.128E-3,218.635E-3,230.142E-3
2.88000,-740.831E-6,-1.48166E-3,-2.22249E-3,-2.96332E-3,-3.70415E-3,-4.44498E-3,-5.18582E-3,-5.92665E-3,-6.66748E-3,-7.40831E-3,-8.14914E-3,-8.88997E-3,-9.63080E-3,-10.3716E-3,-11.1125E-3,-11.8533E-3,-12.5941E-3,-13.3350E-3,-14.0758E-3,-14.8166E-3,11.6391E-3,23.2783E-3,34.9174E-3,46.5566E-3,58.1957E-3,69.8348E-3,81.4740E-3,93.1131E-3,104.752E-3,116.391E-3,128.031E-3,139.670E-3,151.309E-3,162.948E-3,174.587E-3,186.226E-3,197.865E-3,209.504E-3,221.144E-3,232.783E-3
2.90000,-761.035E-6,-1.52207E-3,-2.28310E-3,-3.04414E-3,-3.80517E-3,-4.56621E-3,-5.32724E-3,-6.08828E-3,-6.84931E-3,-7.61035E-3,-8.37138E-3,-9.13241E-3,-9.89345E-3,-10.6545E-3,-11.4155E-3,-12.1766E-3,-12.9376E-3,-13.6986E-3,-14.4597E-3,-15.2207E-3,11.7711E-3,23.5423E-3,35.3134E-3,47.0846E-3,58.8557E-3,70.6269E-3,82.3980E-3,94.1692E-3,105.940E-3,117.711E-3,129.483E-3,141.254E-3,153.025E-3,164.796E-3,176.567E-3,188.338E-3,200.109E-3,211.881E-3,223.652E-3,235.423E-3
2.92000,-781.053E-6,-1.56211E-3,-2.34316E-3,-3.12421E-3,-3.90527E-3,-4.68632E-3,-5.46737E-3,-6.24842E-3,-7.02948E-3,-7.81053E-3,-8.59158E-3,-9.37264E-3,-10.1537E-3,-10.9347E-3,-11.7158E-3,-12.4968E-3,-13.2779E-3,-14.0590E-3,-14.8400E-3,-15.6211E-3,11.9031E-3,23.8063E-3,35.7094E-3,47.6125E-3,59.5157E-3,71.4188E-3,83.3220E-3,95.2251E-3,107.128E-3,119.031E-3,130.934E-3,142.838E-3,154.741E-3,166.644E-3,178.547E-3,190.450E-3,202.353E-3,214.256E-3,226.160E-3,238.063E-3
2.94000,-800.890E-6,-1.60178E-3,-2.40267E-3,-3.20356E-3,-4.00445E-3,-4.80534E-3,-5.60623E-3,-6.40712E-3,-7.20801E-3,-8.00890E-3,-8.80979E-3,-9.61068E-3,-10.4116E-3,-11.2125E-3,-12.0133E-3,-12.8142E-3,-13.6151E-3,-14.4160E-3,-15.2169E-3,-16.0178E-3,12.0351E-3,24.0702E-3,36.1053E-3,48.1405E-3,60.1756E-3,72.2107E-3,84.2458E-3,96.2809E-3,108.316E-3,120.351E-3,132.386E-3,144.421E-3,156.456E-3,168.492E-3,180.527E-3,192.562E-3,204.597E-3,216.632E-3,228.667E-3,240.702E-3
2.96000,-820.548E-6,-1.64110E-3,-2.46164E-3,-3.28219E-3,-4.10274E-3,-4.92329E-3,-5.74383E-3,-6.56438E-3,-7.38493E-3,-8.20548E-3,-9.02603E-3,-9.84657E-3,-10.6671E-3,-11.4877E-3,-12.3082E-3,-13.1288E-3,-13.9493E-3,-14.7699E-3,-15.5904E-3,-16.4110E-3,12.1671E-3,24.3342E-3,36.5012E-3,48.6683E-3,60.8354E-3,73.0025E-3,85.1696E-3,97.3366E-3,109.504E-3,121.671E-3,133.838E-3,146.005E-3,158.172E-3,170.339E-3,182.506E-3,194.673E-3,206.840E-3,219.007E-3,231.175E-3,243.342E-3
