freq (Hz),leafValue( getData("out" ?result "noise") "N" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 3 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 6 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 7 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 8 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 9 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 10 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 11 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 12 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 13 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 14 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 15 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 16 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 17 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 18 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 19 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "N" 20 ) (A / sqrt(Hz))
97.7237E6,18.7908E-12,27.1570E-12,39.2719E-12,47.4762E-12,43.2537E-12,38.3987E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5267E-12,29.3779E-12,29.2430E-12,29.1187E-12,29.0033E-12,28.8952E-12,28.7937E-12
100.000E6,18.7906E-12,27.1567E-12,39.2713E-12,47.4760E-12,43.2536E-12,38.3987E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5267E-12,29.3779E-12,29.2430E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
102.329E6,18.7905E-12,27.1564E-12,39.2706E-12,47.4758E-12,43.2536E-12,38.3987E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5267E-12,29.3779E-12,29.2430E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
104.713E6,18.7904E-12,27.1561E-12,39.2699E-12,47.4755E-12,43.2535E-12,38.3986E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5267E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
107.152E6,18.7903E-12,27.1558E-12,39.2692E-12,47.4753E-12,43.2535E-12,38.3986E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5267E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
109.648E6,18.7902E-12,27.1555E-12,39.2684E-12,47.4750E-12,43.2534E-12,38.3986E-12,34.5903E-12,32.2840E-12,31.1070E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
112.202E6,18.7900E-12,27.1552E-12,39.2676E-12,47.4748E-12,43.2534E-12,38.3986E-12,34.5903E-12,32.2840E-12,31.1069E-12,30.5032E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
114.815E6,18.7899E-12,27.1548E-12,39.2668E-12,47.4745E-12,43.2533E-12,38.3986E-12,34.5903E-12,32.2840E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
117.490E6,18.7898E-12,27.1544E-12,39.2659E-12,47.4742E-12,43.2532E-12,38.3985E-12,34.5903E-12,32.2840E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3779E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
120.226E6,18.7897E-12,27.1541E-12,39.2650E-12,47.4739E-12,43.2532E-12,38.3985E-12,34.5902E-12,32.2840E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
123.027E6,18.7896E-12,27.1537E-12,39.2640E-12,47.4736E-12,43.2531E-12,38.3985E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6948E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8952E-12,28.7937E-12
125.893E6,18.7895E-12,27.1532E-12,39.2630E-12,47.4733E-12,43.2530E-12,38.3985E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1187E-12,29.0032E-12,28.8951E-12,28.7936E-12
128.825E6,18.7894E-12,27.1528E-12,39.2619E-12,47.4729E-12,43.2530E-12,38.3984E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1186E-12,29.0032E-12,28.8951E-12,28.7936E-12
131.826E6,18.7893E-12,27.1524E-12,39.2608E-12,47.4726E-12,43.2529E-12,38.3984E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1186E-12,29.0032E-12,28.8951E-12,28.7936E-12
134.896E6,18.7892E-12,27.1519E-12,39.2597E-12,47.4722E-12,43.2528E-12,38.3984E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8930E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7936E-12
138.038E6,18.7891E-12,27.1514E-12,39.2585E-12,47.4718E-12,43.2527E-12,38.3983E-12,34.5902E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8929E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2429E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7936E-12
141.254E6,18.7890E-12,27.1509E-12,39.2572E-12,47.4714E-12,43.2526E-12,38.3983E-12,34.5901E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1443E-12,29.8929E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2428E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7936E-12
144.544E6,18.7890E-12,27.1503E-12,39.2559E-12,47.4709E-12,43.2525E-12,38.3983E-12,34.5901E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2428E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7936E-12
147.911E6,18.7889E-12,27.1498E-12,39.2545E-12,47.4705E-12,43.2524E-12,38.3982E-12,34.5901E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5266E-12,29.3778E-12,29.2428E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7936E-12
151.356E6,18.7888E-12,27.1492E-12,39.2530E-12,47.4700E-12,43.2523E-12,38.3982E-12,34.5901E-12,32.2839E-12,31.1069E-12,30.5031E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5265E-12,29.3778E-12,29.2428E-12,29.1186E-12,29.0031E-12,28.8951E-12,28.7935E-12
154.882E6,18.7887E-12,27.1485E-12,39.2515E-12,47.4695E-12,43.2522E-12,38.3982E-12,34.5901E-12,32.2839E-12,31.1068E-12,30.5031E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5265E-12,29.3777E-12,29.2428E-12,29.1186E-12,29.0031E-12,28.8950E-12,28.7935E-12
158.489E6,18.7886E-12,27.1479E-12,39.2499E-12,47.4690E-12,43.2521E-12,38.3981E-12,34.5901E-12,32.2838E-12,31.1068E-12,30.5031E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5265E-12,29.3777E-12,29.2428E-12,29.1185E-12,29.0031E-12,28.8950E-12,28.7935E-12
162.181E6,18.7886E-12,27.1472E-12,39.2483E-12,47.4684E-12,43.2520E-12,38.3981E-12,34.5900E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1442E-12,29.8929E-12,29.6947E-12,29.5265E-12,29.3777E-12,29.2428E-12,29.1185E-12,29.0030E-12,28.8950E-12,28.7935E-12
165.959E6,18.7885E-12,27.1465E-12,39.2465E-12,47.4679E-12,43.2519E-12,38.3980E-12,34.5900E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1442E-12,29.8929E-12,29.6946E-12,29.5265E-12,29.3777E-12,29.2428E-12,29.1185E-12,29.0030E-12,28.8950E-12,28.7935E-12
169.824E6,18.7884E-12,27.1458E-12,39.2447E-12,47.4673E-12,43.2517E-12,38.3980E-12,34.5900E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1442E-12,29.8929E-12,29.6946E-12,29.5265E-12,29.3777E-12,29.2427E-12,29.1185E-12,29.0030E-12,28.8950E-12,28.7935E-12
173.780E6,18.7884E-12,27.1450E-12,39.2428E-12,47.4666E-12,43.2516E-12,38.3980E-12,34.5900E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1442E-12,29.8928E-12,29.6946E-12,29.5265E-12,29.3777E-12,29.2427E-12,29.1185E-12,29.0030E-12,28.8950E-12,28.7934E-12
177.828E6,18.7883E-12,27.1442E-12,39.2408E-12,47.4660E-12,43.2515E-12,38.3979E-12,34.5899E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1442E-12,29.8928E-12,29.6946E-12,29.5265E-12,29.3777E-12,29.2427E-12,29.1185E-12,29.0030E-12,28.8949E-12,28.7934E-12
181.970E6,18.7882E-12,27.1434E-12,39.2387E-12,47.4653E-12,43.2513E-12,38.3979E-12,34.5899E-12,32.2838E-12,31.1068E-12,30.5030E-12,30.1441E-12,29.8928E-12,29.6946E-12,29.5264E-12,29.3777E-12,29.2427E-12,29.1184E-12,29.0030E-12,28.8949E-12,28.7934E-12
186.209E6,18.7882E-12,27.1425E-12,39.2365E-12,47.4646E-12,43.2512E-12,38.3978E-12,34.5899E-12,32.2837E-12,31.1068E-12,30.5030E-12,30.1441E-12,29.8928E-12,29.6946E-12,29.5264E-12,29.3776E-12,29.2427E-12,29.1184E-12,29.0029E-12,28.8949E-12,28.7934E-12
190.546E6,18.7881E-12,27.1416E-12,39.2342E-12,47.4638E-12,43.2510E-12,38.3977E-12,34.5899E-12,32.2837E-12,31.1067E-12,30.5030E-12,30.1441E-12,29.8928E-12,29.6946E-12,29.5264E-12,29.3776E-12,29.2427E-12,29.1184E-12,29.0029E-12,28.8949E-12,28.7933E-12
194.984E6,18.7880E-12,27.1406E-12,39.2318E-12,47.4630E-12,43.2508E-12,38.3977E-12,34.5898E-12,32.2837E-12,31.1067E-12,30.5029E-12,30.1441E-12,29.8928E-12,29.6945E-12,29.5264E-12,29.3776E-12,29.2426E-12,29.1184E-12,29.0029E-12,28.8948E-12,28.7933E-12
199.526E6,18.7880E-12,27.1396E-12,39.2293E-12,47.4622E-12,43.2506E-12,38.3976E-12,34.5898E-12,32.2837E-12,31.1067E-12,30.5029E-12,30.1441E-12,29.8928E-12,29.6945E-12,29.5264E-12,29.3776E-12,29.2426E-12,29.1184E-12,29.0029E-12,28.8948E-12,28.7933E-12
204.174E6,18.7879E-12,27.1385E-12,39.2267E-12,47.4613E-12,43.2505E-12,38.3975E-12,34.5898E-12,32.2837E-12,31.1067E-12,30.5029E-12,30.1441E-12,29.8927E-12,29.6945E-12,29.5264E-12,29.3776E-12,29.2426E-12,29.1183E-12,29.0028E-12,28.8948E-12,28.7933E-12
208.930E6,18.7879E-12,27.1374E-12,39.2240E-12,47.4604E-12,43.2503E-12,38.3975E-12,34.5897E-12,32.2836E-12,31.1067E-12,30.5029E-12,30.1441E-12,29.8927E-12,29.6945E-12,29.5263E-12,29.3775E-12,29.2426E-12,29.1183E-12,29.0028E-12,28.8948E-12,28.7932E-12
213.796E6,18.7878E-12,27.1363E-12,39.2211E-12,47.4595E-12,43.2500E-12,38.3974E-12,34.5897E-12,32.2836E-12,31.1067E-12,30.5029E-12,30.1440E-12,29.8927E-12,29.6945E-12,29.5263E-12,29.3775E-12,29.2426E-12,29.1183E-12,29.0028E-12,28.8947E-12,28.7932E-12
218.776E6,18.7878E-12,27.1351E-12,39.2181E-12,47.4585E-12,43.2498E-12,38.3973E-12,34.5897E-12,32.2836E-12,31.1066E-12,30.5029E-12,30.1440E-12,29.8927E-12,29.6944E-12,29.5263E-12,29.3775E-12,29.2425E-12,29.1183E-12,29.0028E-12,28.8947E-12,28.7932E-12
223.872E6,18.7877E-12,27.1338E-12,39.2149E-12,47.4574E-12,43.2496E-12,38.3973E-12,34.5896E-12,32.2836E-12,31.1066E-12,30.5028E-12,30.1440E-12,29.8927E-12,29.6944E-12,29.5263E-12,29.3775E-12,29.2425E-12,29.1182E-12,29.0027E-12,28.8947E-12,28.7931E-12
229.087E6,18.7877E-12,27.1325E-12,39.2116E-12,47.4564E-12,43.2494E-12,38.3972E-12,34.5896E-12,32.2835E-12,31.1066E-12,30.5028E-12,30.1440E-12,29.8926E-12,29.6944E-12,29.5262E-12,29.3774E-12,29.2425E-12,29.1182E-12,29.0027E-12,28.8946E-12,28.7931E-12
234.423E6,18.7876E-12,27.1311E-12,39.2082E-12,47.4552E-12,43.2491E-12,38.3971E-12,34.5895E-12,32.2835E-12,31.1066E-12,30.5028E-12,30.1440E-12,29.8926E-12,29.6944E-12,29.5262E-12,29.3774E-12,29.2425E-12,29.1182E-12,29.0027E-12,28.8946E-12,28.7931E-12
239.883E6,18.7876E-12,27.1297E-12,39.2046E-12,47.4540E-12,43.2489E-12,38.3970E-12,34.5895E-12,32.2835E-12,31.1065E-12,30.5028E-12,30.1439E-12,29.8926E-12,29.6944E-12,29.5262E-12,29.3774E-12,29.2424E-12,29.1182E-12,29.0026E-12,28.8946E-12,28.7930E-12
245.471E6,18.7876E-12,27.1282E-12,39.2008E-12,47.4528E-12,43.2486E-12,38.3969E-12,34.5894E-12,32.2835E-12,31.1065E-12,30.5028E-12,30.1439E-12,29.8926E-12,29.6943E-12,29.5262E-12,29.3774E-12,29.2424E-12,29.1181E-12,29.0026E-12,28.8945E-12,28.7930E-12
251.189E6,18.7875E-12,27.1267E-12,39.1969E-12,47.4515E-12,43.2483E-12,38.3968E-12,34.5894E-12,32.2834E-12,31.1065E-12,30.5027E-12,30.1439E-12,29.8926E-12,29.6943E-12,29.5261E-12,29.3773E-12,29.2424E-12,29.1181E-12,29.0026E-12,28.8945E-12,28.7930E-12
257.040E6,18.7875E-12,27.1250E-12,39.1928E-12,47.4501E-12,43.2480E-12,38.3967E-12,34.5893E-12,32.2834E-12,31.1065E-12,30.5027E-12,30.1439E-12,29.8925E-12,29.6943E-12,29.5261E-12,29.3773E-12,29.2423E-12,29.1180E-12,29.0025E-12,28.8945E-12,28.7929E-12
263.027E6,18.7875E-12,27.1233E-12,39.1885E-12,47.4487E-12,43.2477E-12,38.3966E-12,34.5893E-12,32.2834E-12,31.1064E-12,30.5027E-12,30.1438E-12,29.8925E-12,29.6943E-12,29.5261E-12,29.3773E-12,29.2423E-12,29.1180E-12,29.0025E-12,28.8944E-12,28.7929E-12
269.153E6,18.7874E-12,27.1215E-12,39.1839E-12,47.4472E-12,43.2474E-12,38.3965E-12,34.5892E-12,32.2833E-12,31.1064E-12,30.5027E-12,30.1438E-12,29.8925E-12,29.6942E-12,29.5260E-12,29.3772E-12,29.2423E-12,29.1180E-12,29.0024E-12,28.8944E-12,28.7928E-12
275.423E6,18.7874E-12,27.1197E-12,39.1792E-12,47.4456E-12,43.2470E-12,38.3963E-12,34.5892E-12,32.2833E-12,31.1064E-12,30.5026E-12,30.1438E-12,29.8924E-12,29.6942E-12,29.5260E-12,29.3772E-12,29.2422E-12,29.1179E-12,29.0024E-12,28.8943E-12,28.7928E-12
281.838E6,18.7874E-12,27.1177E-12,39.1743E-12,47.4439E-12,43.2467E-12,38.3962E-12,34.5891E-12,32.2832E-12,31.1064E-12,30.5026E-12,30.1437E-12,29.8924E-12,29.6942E-12,29.5260E-12,29.3772E-12,29.2422E-12,29.1179E-12,29.0024E-12,28.8943E-12,28.7927E-12
288.403E6,18.7873E-12,27.1157E-12,39.1691E-12,47.4422E-12,43.2463E-12,38.3961E-12,34.5891E-12,32.2832E-12,31.1063E-12,30.5026E-12,30.1437E-12,29.8924E-12,29.6941E-12,29.5259E-12,29.3771E-12,29.2421E-12,29.1178E-12,29.0023E-12,28.8942E-12,28.7927E-12
295.121E6,18.7873E-12,27.1136E-12,39.1637E-12,47.4404E-12,43.2459E-12,38.3959E-12,34.5890E-12,32.2832E-12,31.1063E-12,30.5025E-12,30.1437E-12,29.8923E-12,29.6941E-12,29.5259E-12,29.3771E-12,29.2421E-12,29.1178E-12,29.0023E-12,28.8942E-12,28.7926E-12
301.995E6,18.7873E-12,27.1113E-12,39.1581E-12,47.4385E-12,43.2455E-12,38.3958E-12,34.5889E-12,32.2831E-12,31.1063E-12,30.5025E-12,30.1436E-12,29.8923E-12,29.6940E-12,29.5259E-12,29.3770E-12,29.2420E-12,29.1177E-12,29.0022E-12,28.8941E-12,28.7925E-12
309.030E6,18.7873E-12,27.1090E-12,39.1522E-12,47.4365E-12,43.2451E-12,38.3956E-12,34.5888E-12,32.2831E-12,31.1062E-12,30.5025E-12,30.1436E-12,29.8923E-12,29.6940E-12,29.5258E-12,29.3770E-12,29.2420E-12,29.1177E-12,29.0022E-12,28.8941E-12,28.7925E-12
316.228E6,18.7872E-12,27.1066E-12,39.1460E-12,47.4345E-12,43.2446E-12,38.3955E-12,34.5888E-12,32.2830E-12,31.1062E-12,30.5024E-12,30.1436E-12,29.8922E-12,29.6940E-12,29.5258E-12,29.3769E-12,29.2419E-12,29.1176E-12,29.0021E-12,28.8940E-12,28.7924E-12
323.594E6,18.7872E-12,27.1041E-12,39.1396E-12,47.4323E-12,43.2441E-12,38.3953E-12,34.5887E-12,32.2830E-12,31.1061E-12,30.5024E-12,30.1435E-12,29.8922E-12,29.6939E-12,29.5257E-12,29.3769E-12,29.2419E-12,29.1176E-12,29.0020E-12,28.8939E-12,28.7924E-12
331.131E6,18.7872E-12,27.1015E-12,39.1329E-12,47.4300E-12,43.2436E-12,38.3951E-12,34.5886E-12,32.2829E-12,31.1061E-12,30.5023E-12,30.1435E-12,29.8921E-12,29.6939E-12,29.5257E-12,29.3768E-12,29.2418E-12,29.1175E-12,29.0020E-12,28.8939E-12,28.7923E-12
338.844E6,18.7872E-12,27.0987E-12,39.1258E-12,47.4277E-12,43.2431E-12,38.3950E-12,34.5885E-12,32.2829E-12,31.1060E-12,30.5023E-12,30.1434E-12,29.8921E-12,29.6938E-12,29.5256E-12,29.3768E-12,29.2418E-12,29.1175E-12,29.0019E-12,28.8938E-12,28.7922E-12
346.737E6,18.7872E-12,27.0959E-12,39.1184E-12,47.4252E-12,43.2426E-12,38.3948E-12,34.5884E-12,32.2828E-12,31.1060E-12,30.5023E-12,30.1434E-12,29.8920E-12,29.6938E-12,29.5256E-12,29.3767E-12,29.2417E-12,29.1174E-12,29.0018E-12,28.8937E-12,28.7921E-12
354.813E6,18.7872E-12,27.0929E-12,39.1108E-12,47.4226E-12,43.2420E-12,38.3946E-12,34.5883E-12,32.2827E-12,31.1059E-12,30.5022E-12,30.1434E-12,29.8920E-12,29.6937E-12,29.5255E-12,29.3767E-12,29.2416E-12,29.1173E-12,29.0018E-12,28.8936E-12,28.7920E-12
363.078E6,18.7872E-12,27.0898E-12,39.1027E-12,47.4199E-12,43.2414E-12,38.3944E-12,34.5882E-12,32.2827E-12,31.1059E-12,30.5022E-12,30.1433E-12,29.8919E-12,29.6937E-12,29.5255E-12,29.3766E-12,29.2416E-12,29.1173E-12,29.0017E-12,28.8936E-12,28.7920E-12
371.535E6,18.7872E-12,27.0865E-12,39.0943E-12,47.4170E-12,43.2408E-12,38.3941E-12,34.5881E-12,32.2826E-12,31.1058E-12,30.5021E-12,30.1433E-12,29.8919E-12,29.6936E-12,29.5254E-12,29.3765E-12,29.2415E-12,29.1172E-12,29.0016E-12,28.8935E-12,28.7919E-12
380.189E6,18.7872E-12,27.0831E-12,39.0855E-12,47.4140E-12,43.2402E-12,38.3939E-12,34.5880E-12,32.2825E-12,31.1058E-12,30.5021E-12,30.1432E-12,29.8918E-12,29.6935E-12,29.5253E-12,29.3765E-12,29.2414E-12,29.1171E-12,29.0015E-12,28.8934E-12,28.7918E-12
389.045E6,18.7872E-12,27.0796E-12,39.0764E-12,47.4109E-12,43.2395E-12,38.3937E-12,34.5879E-12,32.2825E-12,31.1057E-12,30.5020E-12,30.1431E-12,29.8918E-12,29.6935E-12,29.5253E-12,29.3764E-12,29.2414E-12,29.1170E-12,29.0014E-12,28.8933E-12,28.7917E-12
398.107E6,18.7872E-12,27.0759E-12,39.0668E-12,47.4076E-12,43.2388E-12,38.3934E-12,34.5877E-12,32.2824E-12,31.1057E-12,30.5019E-12,30.1431E-12,29.8917E-12,29.6934E-12,29.5252E-12,29.3763E-12,29.2413E-12,29.1169E-12,29.0013E-12,28.8932E-12,28.7916E-12
407.380E6,18.7872E-12,27.0721E-12,39.0568E-12,47.4042E-12,43.2380E-12,38.3932E-12,34.5876E-12,32.2823E-12,31.1056E-12,30.5019E-12,30.1430E-12,29.8916E-12,29.6933E-12,29.5251E-12,29.3762E-12,29.2412E-12,29.1168E-12,29.0012E-12,28.8931E-12,28.7915E-12
416.869E6,18.7872E-12,27.0681E-12,39.0463E-12,47.4006E-12,43.2372E-12,38.3929E-12,34.5875E-12,32.2822E-12,31.1055E-12,30.5018E-12,30.1430E-12,29.8916E-12,29.6933E-12,29.5250E-12,29.3762E-12,29.2411E-12,29.1167E-12,29.0011E-12,28.8930E-12,28.7914E-12
426.580E6,18.7872E-12,27.0639E-12,39.0354E-12,47.3969E-12,43.2364E-12,38.3926E-12,34.5873E-12,32.2821E-12,31.1054E-12,30.5017E-12,30.1429E-12,29.8915E-12,29.6932E-12,29.5250E-12,29.3761E-12,29.2410E-12,29.1166E-12,29.0010E-12,28.8929E-12,28.7912E-12
436.516E6,18.7872E-12,27.0596E-12,39.0240E-12,47.3930E-12,43.2356E-12,38.3923E-12,34.5872E-12,32.2820E-12,31.1054E-12,30.5017E-12,30.1428E-12,29.8914E-12,29.6931E-12,29.5249E-12,29.3760E-12,29.2409E-12,29.1165E-12,29.0009E-12,28.8928E-12,28.7911E-12
446.684E6,18.7872E-12,27.0550E-12,39.0121E-12,47.3889E-12,43.2347E-12,38.3920E-12,34.5870E-12,32.2819E-12,31.1053E-12,30.5016E-12,30.1427E-12,29.8913E-12,29.6930E-12,29.5248E-12,29.3759E-12,29.2408E-12,29.1164E-12,29.0008E-12,28.8926E-12,28.7910E-12
457.088E6,18.7872E-12,27.0503E-12,38.9997E-12,47.3846E-12,43.2337E-12,38.3916E-12,34.5869E-12,32.2818E-12,31.1052E-12,30.5015E-12,30.1427E-12,29.8913E-12,29.6929E-12,29.5247E-12,29.3758E-12,29.2407E-12,29.1163E-12,29.0007E-12,28.8925E-12,28.7908E-12
467.735E6,18.7872E-12,27.0455E-12,38.9868E-12,47.3801E-12,43.2327E-12,38.3913E-12,34.5867E-12,32.2817E-12,31.1051E-12,30.5014E-12,30.1426E-12,29.8912E-12,29.6929E-12,29.5246E-12,29.3757E-12,29.2406E-12,29.1162E-12,29.0006E-12,28.8924E-12,28.7907E-12
478.630E6,18.7873E-12,27.0404E-12,38.9732E-12,47.3754E-12,43.2317E-12,38.3909E-12,34.5865E-12,32.2816E-12,31.1050E-12,30.5013E-12,30.1425E-12,29.8911E-12,29.6928E-12,29.5245E-12,29.3756E-12,29.2405E-12,29.1161E-12,29.0004E-12,28.8922E-12,28.7905E-12
489.779E6,18.7873E-12,27.0351E-12,38.9591E-12,47.3704E-12,43.2306E-12,38.3906E-12,34.5863E-12,32.2815E-12,31.1049E-12,30.5013E-12,30.1424E-12,29.8910E-12,29.6927E-12,29.5244E-12,29.3755E-12,29.2404E-12,29.1160E-12,29.0003E-12,28.8921E-12,28.7904E-12
501.187E6,18.7873E-12,27.0296E-12,38.9444E-12,47.3653E-12,43.2295E-12,38.3902E-12,34.5861E-12,32.2814E-12,31.1048E-12,30.5012E-12,30.1423E-12,29.8909E-12,29.6926E-12,29.5243E-12,29.3753E-12,29.2402E-12,29.1158E-12,29.0002E-12,28.8919E-12,28.7902E-12
512.861E6,18.7873E-12,27.0238E-12,38.9291E-12,47.3599E-12,43.2283E-12,38.3897E-12,34.5859E-12,32.2812E-12,31.1047E-12,30.5011E-12,30.1422E-12,29.8908E-12,29.6924E-12,29.5242E-12,29.3752E-12,29.2401E-12,29.1157E-12,29.0000E-12,28.8918E-12,28.7901E-12
524.807E6,18.7874E-12,27.0179E-12,38.9130E-12,47.3543E-12,43.2271E-12,38.3893E-12,34.5857E-12,32.2811E-12,31.1046E-12,30.5010E-12,30.1421E-12,29.8907E-12,29.6923E-12,29.5240E-12,29.3751E-12,29.2400E-12,29.1155E-12,28.9998E-12,28.8916E-12,28.7899E-12
537.032E6,18.7874E-12,27.0117E-12,38.8964E-12,47.3484E-12,43.2258E-12,38.3888E-12,34.5855E-12,32.2809E-12,31.1045E-12,30.5009E-12,30.1420E-12,29.8906E-12,29.6922E-12,29.5239E-12,29.3749E-12,29.2398E-12,29.1154E-12,28.9997E-12,28.8914E-12,28.7897E-12
549.541E6,18.7874E-12,27.0053E-12,38.8790E-12,47.3422E-12,43.2244E-12,38.3884E-12,34.5853E-12,32.2808E-12,31.1044E-12,30.5007E-12,30.1419E-12,29.8904E-12,29.6921E-12,29.5238E-12,29.3748E-12,29.2397E-12,29.1152E-12,28.9995E-12,28.8912E-12,28.7895E-12
562.341E6,18.7875E-12,26.9986E-12,38.8608E-12,47.3357E-12,43.2230E-12,38.3879E-12,34.5850E-12,32.2806E-12,31.1043E-12,30.5006E-12,30.1417E-12,29.8903E-12,29.6919E-12,29.5236E-12,29.3746E-12,29.2395E-12,29.1150E-12,28.9993E-12,28.8910E-12,28.7893E-12
575.440E6,18.7875E-12,26.9917E-12,38.8419E-12,47.3290E-12,43.2215E-12,38.3873E-12,34.5848E-12,32.2805E-12,31.1041E-12,30.5005E-12,30.1416E-12,29.8902E-12,29.6918E-12,29.5235E-12,29.3745E-12,29.2393E-12,29.1149E-12,28.9991E-12,28.8908E-12,28.7891E-12
588.844E6,18.7876E-12,26.9846E-12,38.8222E-12,47.3219E-12,43.2200E-12,38.3868E-12,34.5845E-12,32.2803E-12,31.1040E-12,30.5004E-12,30.1415E-12,29.8901E-12,29.6917E-12,29.5233E-12,29.3743E-12,29.2391E-12,29.1147E-12,28.9989E-12,28.8906E-12,28.7888E-12
